estimate	std_error	zvalue	pvalue	adj_pvalue	symbol
3.01047945106672	1.22364582912867	2.46025392266521	0.0188159149760657	0.0517602713727561	SLC2A1
2.29495878247059	0.933927023205253	2.45732131681366	0.0189474186438111	0.0519397769816359	CDKN2B
-4.19059817416235	1.70760744620284	-2.45407583779332	0.0190939277328555	0.0521590220995078	CDK2
2.98208239554482	1.21613290513763	2.45210238366778	0.0191835180934139	0.0522217992542934	ICAM2
2.58525352967862	1.05828591056182	2.44286870294451	0.0196078128505815	0.0531921289787402	CDKN2A
2.46106878205066	1.01106173012977	2.4341429496444	0.0200165974128157	0.0541138357643016	TNFRSF10D
2.13413757478382	0.878412364837244	2.42953954226185	0.0202353668227517	0.0543704438551189	GLUL
3.02690201049641	1.24603417928043	2.42922871685944	0.0202502163337943	0.0543704438551189	IFITM1
2.43695156451228	1.00985430926498	2.41317142696158	0.0210309477470757	0.0560825273255351	GADD45G
3.42785565019371	1.41985056566623	2.41423691554841	0.0209783074078304	0.0560825273255351	OLR1
-3.92670322851792	1.63954952118164	-2.39498909779066	0.0219479155255304	0.0583293754983588	SPRY4
-2.93303098390413	1.23105357959654	-2.38253722869266	0.0225966345766444	0.0598505456354365	TYMS
2.83938585262549	1.20702047409231	2.35239245196791	0.0242395836596549	0.0639343074061332	EMR1
2.68877321441758	1.14353018967961	2.35129184929601	0.0243015607232496	0.0639343074061332	IL2RA
-1.90338840123084	0.811740645336642	-2.34482332770398	0.0246687161511953	0.0646831888379166	LDHA
1.76443257566745	0.755651928463054	2.3349805766475	0.0252370036778381	0.0659527029447503	NFATC2
-3.24099332128587	1.39826451708614	-2.31786853036921	0.0262531554662648	0.0683803119121316	NPM2
1.30937936701888	0.566470539390263	2.31146948688323	0.0266425115424356	0.069164665726058	NOTCH1
3.40138985003973	1.48304063669108	2.29352437545395	0.027762262973801	0.0718337101368317	CD209
2.1096766191486	0.922536949859603	2.28682072785233	0.028191292333434	0.0727038591756982	TNFRSF10C
2.84911157491478	1.24690273848869	2.28495093239433	0.0283120151634886	0.0727758029120494	TNFRSF9
3.35589761095807	1.47065144972918	2.28191228559021	0.028509194648306	0.0730431653734376	IL34
2.65816585199464	1.16913726880394	2.27361313587584	0.0290540248095296	0.0741965975591897	CX3CR1
4.33646840858327	1.91338149547663	2.26638985421098	0.0295358051456407	0.075182049461631	MMP9
2.53626294100447	1.12777530474644	2.24890803188379	0.030731563742217	0.077972640692227	DKK1
-2.25932393335121	1.0143223194583	-2.22742208271411	0.0322604102091753	0.0813653140762798	MFGE8
3.20065097240648	1.43707150200578	2.22720370415752	0.0322762916807691	0.0813653140762798	RORC
2.72123504265574	1.22850921931329	2.21507091674644	0.0331696807143081	0.0833494541026204	IFNA1
3.65252105458521	1.65098032641778	2.21233469360007	0.0333741825594612	0.0835953965706631	IL22RA1
3.28566256576151	1.48833870819034	2.20760405388941	0.0337303969174892	0.083951210105751	APOE
1.69438695362611	0.767302921231842	2.20823732940559	0.0336825160750057	0.083951210105751	CEBPB
2.42417599531219	1.09973028993771	2.20433684285398	0.0339783897337797	0.0842147425442551	PDGFB
0.968215372984581	0.439422234025416	2.20338275584066	0.0340511140134297	0.0842147425442551	HDAC3
2.16100114643138	0.989137344252576	2.18473315054574	0.0355007637986583	0.0875238956545537	IFIT2
-2.86262736855486	1.31260320389419	-2.18087793787346	0.0358071880758054	0.0877276107857232	CENPF
-1.18895872117855	0.545003887846438	-2.18156007267521	0.0357527993446997	0.0877276107857232	PTPN11
0.968661255295795	0.446863142466084	2.1676910965404	0.0368731596592559	0.0900578105073414	OAZ1
-1.99056141206708	0.91932918558819	-2.1652324795862	0.037074990478615	0.0902695420348888	GLI3
2.96471493285431	1.3726385392139	2.15986572441145	0.0375189614845066	0.0910676959871615	CDH11
2.29094841234973	1.07152816289478	2.13801978490293	0.039375203189932	0.0952782694472429	REN
-1.85719808808793	0.87623843174656	-2.11951224780917	0.0410108713947206	0.0989308405337259	PTCH1
-1.06815225440931	0.505831471606936	-2.11167614979744	0.0417213000733931	0.100335887293068	RAD50
2.02263250783602	0.964316402614544	2.09747807084073	0.0430361983395287	0.103181588679482	SIRPA
0.91671787402244	0.438383142071525	2.09113395576893	0.0436354372720386	0.104299337869751	BCL2L1
-1.1637711098375	0.557915454159004	-2.08592735899698	0.0441327041432897	0.105167294979754	AMMECR1L
2.15780910202656	1.03536073888059	2.08411331528713	0.0443071252007431	0.105262988355705	TGFB2
2.78186280957013	1.33802634662633	2.07907924726912	0.0447943314847791	0.106098960374824	MME
4.31291576345937	2.07763516497685	2.07587734177932	0.0451066616853748	0.106516936028114	CXCL8
0.763662608036466	0.368406467579073	2.0728805687228	0.0454007136590026	0.106889367893868	MAP3K7
1.19049788785109	0.577745237197865	2.0605931666787	0.0466240588030418	0.109440904495763	IGF2R
-1.25593065957585	0.610460157930433	-2.05735074314051	0.0469516598407641	0.109880899448236	ROCK1
3.17549592732348	1.55369087775475	2.04384023410912	0.0483385186197578	0.112789876779435	RRAD
5.35056149780342	2.63915149219329	2.02737944889885	0.0500765661264834	0.116498598941136	ARG1
2.48288222444567	1.23230930744523	2.01482063751761	0.0514390871634424	0.118962372672976	PTGS2
2.09521582185956	1.03924865763098	2.01608710915798	0.0513002352585064	0.118962372672976	TNFRSF8
1.01786874186632	0.505730889828043	2.01266871836207	0.0516757683391688	0.119158242287966	NECTIN2
2.17539599671442	1.08564534968209	2.00378143502521	0.0526633308123889	0.121079329492413	MERTK
2.41415891826737	1.20613697848822	2.00156280863993	0.0529124156567329	0.121296297879762	FCGR1A/B
1.68398039057222	0.844043641058811	1.99513426635114	0.053639947267426	0.122605593754117	TLR3
2.61288142538312	1.31341095561653	1.98938604418493	0.0542978398328933	0.123389873707213	COL10A1
-2.80631400373412	1.41037552994405	-1.98976367935527	0.0542544046234204	0.123389873707213	LAMA1
2.70965640000602	1.36593452376425	1.98373813156046	0.0549510726517986	0.12451341317633	ANGPT2
2.77549619729046	1.40489878934797	1.97558444660529	0.0559061585548254	0.126312473507156	PECAM1
3.82101968199793	1.94169317567923	1.96788026546021	0.0568217946711327	0.12764552155349	C1R
3.14903043469293	1.59928174212713	1.96902794032061	0.056684575496617	0.12764552155349	RASAL1
1.64664123868778	0.840256592431749	1.95968856837209	0.0578096050665966	0.129493515349176	APH1B
2.12558742111165	1.09210521777726	1.94632109297841	0.0594534842156289	0.132796386396163	CCR4
3.41102053832293	1.75709819483789	1.94128054330944	0.0600837624945791	0.133822925556108	MMP7
2.33139394962443	1.20555515858757	1.93387580237797	0.061020128056404	0.13552345721309	IL1B
-1.24383710476686	0.644704195668664	-1.92931442531842	0.0616031836152617	0.136431909475608	CTNNB1
3.01535466396075	1.56528973924261	1.92638754881238	0.061979835797668	0.136879412015132	CLEC10A
3.62349455926551	1.88252848004111	1.92480198715845	0.0621847055946921	0.136946093219771	CBLC
1.77514705801704	0.926762490832063	1.91542825219791	0.0634078459418877	0.139248602852773	CCL20
1.859870407207	0.974490469133824	1.90855679569668	0.0643175802003768	0.140595365994319	C5
2.4200738654473	1.2691278209952	1.90687953207863	0.064541335693181	0.140595365994319	MYCT1
-1.12157397507511	0.588213435699657	-1.90674661101721	0.0645590966300445	0.140595365994319	RB1
2.73462126809128	1.4376718064049	1.90211789360298	0.0651802133353039	0.141554812340383	EDN1
2.04041481699356	1.07465682508465	1.89866641086361	0.0656466955857928	0.142174058948236	CCL22
1.21396921897044	0.64080391189215	1.89444726606906	0.0662208231124006	0.143022383801989	TMEM173
2.31707498525001	1.22625373740769	1.88955590068034	0.0668918142518027	0.144074676850037	IFIT1
-2.03201471984667	1.08007311622044	-1.881367741989	0.0680281090767212	0.146120650729176	UBE2C
2.75196134103585	1.47210952080671	1.8693998660696	0.0697186565413106	0.149342695979201	IL1R2
-0.755936029946901	0.40589956564259	-1.86237210860317	0.0707280278567525	0.150273099836569	FAM179B
1.07992428163923	0.579506925173143	1.8635226512894	0.0705619295880873	0.150273099836569	NFKB2
1.15148148837694	0.617575555359757	1.86451921288588	0.0704183303617773	0.150273099836569	NEG_F
2.05507577207877	1.10601336249555	1.85809307714131	0.0713487057463488	0.151182122446318	SELE
1.3678792084986	0.740333991748628	1.84765149749202	0.0728828179358229	0.154016520920984	IFI35
-0.609862432700883	0.330499949401113	-1.84527239355405	0.0732362722386338	0.154347412459916	WHSC1L1
-4.07949545790059	2.22113982467924	-1.83666755805872	0.0745268817974009	0.156646314555395	COL11A2
3.54395326324968	1.93144163199601	1.83487463692457	0.07479821977848	0.156796268198739	LAMC2
-0.972274788078122	0.532082006207372	-1.82730251490442	0.0759534642765216	0.158793375980781	MSH2
-1.70068004368032	0.93285008221278	-1.82310113501432	0.076600967966212	0.158933252516784	ANLN
3.73109151457148	2.04676314609457	1.82292295114399	0.0766285324634492	0.158933252516784	HLA-H
-0.884157619412763	0.484760360972724	-1.82390659508258	0.0764764708463825	0.158933252516784	PARP4
2.49377450450557	1.38134007827062	1.80532987041661	0.0793919177212713	0.164230246684635	FCRL2
3.23507287864446	1.79589786179737	1.80136796610846	0.080025741400973	0.165105740153586	DPP4
2.69778479277586	1.50226821666598	1.79580767458631	0.0809224960114505	0.165794182822156	A2M
2.0567690127595	1.1472607393189	1.79276509887416	0.0814167862073088	0.165794182822156	CD200
1.35455069639222	0.75469164344062	1.79483992987766	0.0810794376759786	0.165794182822156	DDB2
-2.37616068019359	1.32236173453483	-1.79690671481012	0.0807445735418093	0.165794182822156	GNG4
-0.812725911249611	0.45309251113817	-1.79373062072476	0.0812596538286913	0.165794182822156	MRE11A
1.60624064220459	0.90004079699261	1.78463092736648	0.0827507959184884	0.16807415544066	DUSP2
0.765268452504785	0.429621810514502	1.78126071297061	0.0833088974053424	0.168770479498161	RBL2
0.797654133328903	0.449169353474596	1.77584273539271	0.0842127620978226	0.170161869805909	SMAP1
1.60420270211929	0.90421651593865	1.77413559014016	0.0844992678294606	0.170301866268116	MICB
-1.26469110329389	0.714235254957162	-1.77069263175723	0.0850795908272893	0.171031792842551	TGFBR1
2.97281879949689	1.68278384475982	1.76660764170885	0.085772482825543	0.171609610087879	MMP1
2.6132822067672	1.47942477765652	1.76641776333283	0.0858048050439393	0.171609610087879	MX1
-1.32467277668486	0.750564138900804	-1.76490283511924	0.0860630525677771	0.171688125224268	CDK6
-2.20859584505124	1.25669699695915	-1.75746090775693	0.0873411860426036	0.173795659536551	MELK
2.66403179267455	1.51841754456447	1.75447906421463	0.0878577705958652	0.174380992777616	S100A12
1.91926415750989	1.09851360459089	1.74714646180887	0.0891390237906517	0.176477259221896	WNT2B
-0.692441490391672	0.399089163114611	-1.73505460531089	0.0912861178459207	0.180272837257435	BRD4
2.74143416072284	1.58388284732051	1.73083139662796	0.092046149808402	0.181317038818561	THY1
2.14786345868494	1.24240480888267	1.72879519084973	0.0924144850503587	0.181586356590179	HSD11B1
2.13734352532793	1.23856595464885	1.72565983854602	0.0929840592283153	0.182248756087498	CDH5
2.871574668753	1.66890821572805	1.72063067440788	0.093903796484658	0.18359245996003	WNT5A
2.23130081336088	1.30905304465012	1.70451520087733	0.0969023465172191	0.1889836807699	IL6
1.10278162021116	0.649020279001015	1.69914817131537	0.0979185169614366	0.190491606197931	PDK1
-1.38412265550841	0.816545474070933	-1.69509561862831	0.0986916748955443	0.191047587945943	CD276
-2.16855623252731	1.27869013316788	-1.69592004839737	0.0985339775598063	0.191047587945943	SOX2
2.31598181025496	1.36803674059719	1.69292369241776	0.0991081273961146	0.191381211523532	PPARG
-2.25983942591499	1.33849852951388	-1.68833911736587	0.0999919881168322	0.192363042811349	NKD1
2.6665529379404	1.5799515436564	1.68774349355635	0.10010729778958	0.192363042811349	THBD
0.975983629781762	0.579388976027746	1.6845050046914	0.100736187188686	0.193098217007163	HDAC5
2.08960548061749	1.2431796360462	1.68085562217159	0.101448796502021	0.193989893798987	AXL
0.61804270331507	0.368393500294963	1.67766994482861	0.102074273576505	0.194711023075377	ICAM3
2.25870917631491	1.35191211727232	1.67075148410696	0.103443664570187	0.196844254910259	HLA-DQA2
1.68622147407336	1.01621803088078	1.65931072155046	0.105741531798689	0.200729687482257	TGFBR2
-2.01477760196389	1.21889018873266	-1.6529607183554	0.107035028623083	0.202694353721007	EXO1
2.92206836616387	1.77393834186817	1.64722093051249	0.108215438231181	0.20414504188436	C1S
1.83635118156346	1.11516638926547	1.64670599763414	0.108321858959048	0.20414504188436	TGFB3
2.37516003045883	1.44802945690233	1.64027052014525	0.109659166182641	0.206169751288227	TNFRSF25
1.63575243505694	1.0057459247151	1.6264072216055	0.112586206891667	0.211166474170017	LRP2
2.1412940660229	1.31949953813265	1.62280774198167	0.113356594804877	0.212103986460677	TNFRSF11A
1.11151318863837	0.688697740146101	1.61393471162338	0.115274159185947	0.215178430480435	ADA
3.37657494259681	2.10244579392689	1.60602235375122	0.117006455729665	0.216684496948439	CXCL12
2.99981454200085	1.86494934666298	1.60852333462489	0.116456614160091	0.216684496948439	HDC
1.83547008721134	1.1434487071601	1.6052054418514	0.117186513655788	0.216684496948439	TDO2
2.13875006830861	1.33061831214276	1.60733551371653	0.116717492755679	0.216684496948439	WNT10A
2.24098397014715	1.39916827690639	1.60165435933271	0.117971853956297	0.217623372945263	WNT4
0.768001118305573	0.482652619431589	1.59120884749374	0.120306900216406	0.22140988208841	PRKCD
-0.771855128307293	0.487076354937285	-1.58466967341635	0.121787798269141	0.223610383707275	HES1
2.00374279508353	1.2693468957369	1.57856201627238	0.123184353424524	0.225646105338381	FST
-1.67829157696525	1.06583391084928	-1.57462767874213	0.124090845997083	0.226776744199798	UBE2T
2.25030909512477	1.43030107107821	1.57331148009867	0.12439531326107	0.226804478131812	MRC2
-1.57116478288565	1.00197000535995	-1.56807566541998	0.125612495298651	0.228492334835596	FGFR1
2.17799195025643	1.390687157379	1.56612645676634	0.126068095363108	0.228790247140456	NOTCH3
1.71478718397339	1.10051902533244	1.55816223481951	0.127943571761358	0.23027280890369	CXorf36
0.869536323520834	0.558285293873667	1.55751249954579	0.128097568737157	0.23027280890369	JAK1
-0.885726860295011	0.569074586664213	-1.55643369261478	0.128353593738409	0.23027280890369	RPS6KB1
3.84684152987778	2.47110420255041	1.55672979144606	0.128283281632409	0.23027280890369	SERPINB5
-1.43947659239075	0.923737222737918	-1.55831827164461	0.127906611046941	0.23027280890369	VEGFA
-1.83420929153352	1.1838833896962	-1.54931584267281	0.130053222885451	0.232789330461629	EGR1
0.818410993244946	0.529384315647697	1.54596758735405	0.130859004616244	0.233698085692792	CD47
1.67373202817888	1.08805146676999	1.53828387654083	0.132723400834723	0.236488968760051	DLL4
-0.752442203124762	0.490304821764492	-1.53464165499515	0.133614616974985	0.237537096844417	RICTOR
1.89471233179408	1.23740658893077	1.53119625250362	0.134462108042254	0.238502924672234	CLEC14A
2.89934926399392	1.90414592445609	1.52265077311346	0.136582798845553	0.241512018010599	F2RL1
2.03835955461225	1.33936686500979	1.52188291935783	0.136774663261104	0.241512018010599	TNFAIP6
1.89973062629815	1.24955815599548	1.52032189713067	0.137165385527626	0.24165766798575	VCAM1
2.33235425938389	1.53760303411357	1.51687672802265	0.138030882487903	0.242637246346449	COLEC12
1.95967654500696	1.29360757492966	1.5148926018878	0.138531322526111	0.242972162998817	BLK
2.14660902260899	1.42548225697815	1.50588266679625	0.140822173893904	0.246438804314331	CDH13
0.941354000384312	0.629963949661087	1.49429820689065	0.143812103678403	0.251110666556498	STAT2
2.22171579778958	1.48852786973717	1.49255908670482	0.144265316054585	0.251342239526211	COL6A3
1.54889315963838	1.03933102747166	1.49027895703866	0.14486124225495	0.251820873454282	ULBP2
2.13049935332783	1.4401407323652	1.47936885989526	0.147739905694731	0.256256827576701	SELP
1.54835340502742	1.04855797002248	1.47665026569225	0.148464260328381	0.256553964739058	ALCAM
-1.54114315200625	1.04394365376851	-1.47627043513594	0.148565688764709	0.256553964739058	EFNB3
3.04429753024257	2.0765245272632	1.46605421235013	0.151314528190087	0.260372247267261	F13A1
2.20787334813721	1.50647641612512	1.46558772809479	0.15144100096157	0.260372247267261	PDGFRB
2.33808332715604	1.59957513228517	1.46169022008728	0.152500971307105	0.261620922329913	IFI6
2.46353400508383	1.6957169918009	1.45279785305889	0.154941370939544	0.264933318481592	PTX3
0.642971445074519	0.442758024478295	1.45219602926934	0.155107644366136	0.264933318481592	TBC1D10B
-1.15782213555353	0.798794619208086	-1.44946161092245	0.155864895104868	0.265647995135253	CEP55
0.797435969032819	0.551538735638463	1.44583855585357	0.156872737684794	0.266785740444422	HDAC11
-2.05279957081519	1.42437264357	-1.44119558886649	0.158171812121284	0.268412772084602	CD70
1.80430950325532	1.25438291225918	1.43840408349131	0.158956935843824	0.26916250043533	MMRN2
-1.74408184000833	1.21644633967747	-1.43375156233423	0.160272304301941	0.270804927958452	PDE3B
-0.720262368267032	0.50612973217048	-1.42307855572576	0.163322181020703	0.275364709505873	IGF1R
-0.762267721869731	0.537896879790973	-1.41712612678837	0.165042824723364	0.27766861498523	SMAD5
1.2186712488776	0.863385458395829	1.41150309751787	0.166681280563388	0.279824676577508	NEIL1
1.44276097052064	1.02668555117778	1.40526081122459	0.168515070700858	0.282298750917677	DAB2
-0.376867194529997	0.269595714872369	-1.39789756936015	0.170698402255499	0.284293363928635	MLH1
1.971219599658	1.41045385474231	1.39757822847607	0.170793589809167	0.284293363928635	THBS1
1.43057072843519	1.02249271603766	1.39910114370193	0.170340018873203	0.284293363928635	TRIM46
-1.02649180349636	0.739837075358026	-1.38745655994546	0.17383212131301	0.287739906567437	BRCA2
-1.51489455734202	1.09219655144813	-1.38701642605761	0.173965198613476	0.287739906567437	CCNB1
1.73525112743013	1.25019020053207	1.38798970483981	0.173671027690845	0.287739906567437	FGF9
1.02309742079268	0.738611964210284	1.38516226431096	0.174526687120665	0.288060889900213	PFKFB3
3.14141185446122	2.28298461317497	1.37601096228697	0.177318612138286	0.292054184698353	PDZK1IP1
-0.855057279571855	0.626180347932092	-1.36551279898133	0.180563996173462	0.296776044025146	SFXN1
1.39919223786752	1.0267249790053	1.36277217996884	0.181418748985661	0.297557111307025	PIK3CD
4.33702866722299	3.19127492999859	1.35902696018262	0.18259187541868	0.298856013211367	S100A9
1.66865755067701	1.230178577801	1.35643522069764	0.183407118894304	0.299564960860696	CTSB
1.62656743826434	1.20460349888906	1.35029280569452	0.185350462744377	0.301074062121814	CXCL6
-0.886237356759761	0.655836620096076	-1.35130813011011	0.185028142850088	0.301074062121814	HELLS
-2.45259671798491	1.81690613798454	-1.34987529994561	0.185483127557189	0.301074062121814	NEFL
-2.13169775614757	1.60351507462696	-1.32939053076472	0.192082524849491	0.310025206647281	DUSP5
-1.08606816794236	0.816846423027936	-1.32958673420697	0.19201847302764	0.310025206647281	MKI67
-0.717251356110029	0.539660107061356	-1.32907981658255	0.192183992896146	0.310025206647281	NUMBL
-2.30307361859472	1.73848500062218	-1.32475898139499	0.193599281024774	0.311028353121769	IRF4
-0.811835208239158	0.612422968385035	-1.32561195472465	0.193319259856441	0.311028353121769	DNAJC14
1.86893609421551	1.42604688503556	1.31057128193152	0.198302559895541	0.316787133230838	HNF1A
2.21305449046187	1.68897815241182	1.31029195807044	0.198396023490232	0.316787133230838	TWIST2
0.77641705534775	0.591771667636543	1.31202133831222	0.197817900689072	0.316787133230838	G6PD
1.29848785645462	0.999377724525358	1.29929637672415	0.202101938502535	0.322048617451194	ITGA2
-1.20536080920347	0.929366562681924	-1.29697027804087	0.202892615973746	0.322652760493747	PVR
-1.14113522536585	0.886350661382583	-1.2874534595437	0.206151995751064	0.327172398115049	SLC1A5
1.72962353069479	1.34964811622932	1.28153665381097	0.208198307753885	0.329752471270799	KIR3DL2
2.60890246671154	2.04503542457399	1.2757248287056	0.210223215707766	0.332288308699372	ITGB4
2.04658991649629	1.61113694547725	1.27027682050333	0.21213481925796	0.334635207843542	ASS1
-1.6151478365371	1.27328576135044	-1.26848810028637	0.212765293077323	0.334955802756268	PPARGC1A
1.15346366976733	0.924363659176554	1.24784618944763	0.220143267433767	0.345713180838158	IL16
1.53214209811455	1.22874565338344	1.24691557922967	0.220480344922295	0.345713180838158	OGDHL
1.8156458218674	1.4576832789986	1.24556949237609	0.220968594999718	0.34578718259437	DUSP1
-0.38127536673184	0.307810371588871	-1.23866965483896	0.223483976641159	0.349026768300137	POS_E
-1.96454135921309	1.60813974444175	-1.22162353489688	0.229789631883631	0.358161175739099	ITGB3
1.44508633879192	1.18832704115462	1.21606787420054	0.231873006691816	0.360691343742825	TIMP3
1.19350164147877	0.983457481415594	1.21357726595443	0.232811509747277	0.361434106221515	SMO
-1.51365976037018	1.25401587372391	-1.2070499202496	0.235284440181609	0.364551385577829	CCND1
-0.726544744776421	0.604307379372231	-1.20227680411775	0.237104995482046	0.366647566978154	EPM2AIP1
0.914344934468092	0.763378269558237	1.19776128156912	0.23883682894922	0.368598570661789	PCK2
1.95306358367049	1.63348190772846	1.1956444539912	0.239651888284923	0.369129823998781	FGF18
1.57566108672526	1.34237032404896	1.17379016691358	0.248186289497412	0.381525590129354	FAM129A
1.31146578608314	1.12122532250446	1.16967192923697	0.249819040678822	0.382535406039446	CES3
1.6359111813384	1.3984664246399	1.16978938679893	0.249772364376356	0.382535406039446	IL17A
1.28373315168616	1.10077506682726	1.16620842020544	0.25119825530795	0.383897528579792	WNT5B
-0.905268479796791	0.779459256943423	-1.1614057716714	0.253119881915671	0.38605496440675	BRIP1
-1.08588626473736	0.93592895536712	-1.16022296191426	0.253594778915148	0.38605496440675	EIF4EBP1
-1.16038529797241	1.00494207260394	-1.15467879155034	0.255829374429561	0.388701995257318	NEG_G
-0.896642723731371	0.780418883760816	-1.14892494580664	0.258163520243932	0.389544348853966	EZH2
1.71511730462385	1.49505239812114	1.14719544731628	0.258868119582801	0.389544348853966	HGF
1.56811571420275	1.36642554076842	1.14760421802487	0.258701460819644	0.389544348853966	IHH
1.48990514916343	1.29778602165449	1.14803605856689	0.258525480501728	0.389544348853966	NOX4
0.429222020830598	0.372899933293741	1.15103807351043	0.25730451213319	0.389544348853966	SDHA
-0.302511658281847	0.264055512881497	-1.14563659353557	0.259504386984322	0.38975371531745	POS_A
-2.22161334009733	1.9420827184502	-1.14393342723846	0.260200846744706	0.390052512137379	STC1
2.78809374023009	2.45718897362741	1.13466801705291	0.264013278543727	0.39501223354634	TPSAB1
-0.798640320837996	0.719303418296113	-1.11029685182064	0.274232431416164	0.407282983001999	BRCA1
1.88148507751517	1.69478446893141	1.11016185952039	0.274289809434059	0.407282983001999	IL33
-1.34791642983885	1.21612215134303	-1.10837256631686	0.275051149877865	0.407282983001999	PKMYT1
0.570714273745826	0.515217923329674	1.10771432417859	0.275331608406964	0.407282983001999	SBNO2
1.3339234290344	1.19817412537116	1.11329680785853	0.272959514889246	0.407282983001999	SOX11
1.60511724676122	1.44695430930189	1.10930748569085	0.274653156338643	0.407282983001999	TREM1
1.29711825533776	1.18779150482541	1.09204203773828	0.282069256018657	0.415057395200774	FAM30A
1.27241600963775	1.16406861046426	1.0930764717814	0.281620982511993	0.415057395200774	MAP1LC3A
1.59200356935093	1.458149738083	1.09179704098422	0.282175499543383	0.415057395200774	VTN
-0.985320085494624	0.904708175996044	-1.08910266496689	0.283345788974285	0.41599831190232	CDC20
1.50966652484731	1.39745778743867	1.08029490294251	0.287195285903909	0.420861876913392	VCAN
1.56155913175425	1.45469324413131	1.07346283352457	0.29020651948956	0.424481177760849	WNT2
1.18540833434019	1.1076956286537	1.07015709340746	0.29167144648918	0.425829448878058	ATF3
-0.585291862464682	0.551213186948343	-1.06182485528876	0.295386799281859	0.430452138730442	KRAS
-1.38079141983123	1.30333235639145	-1.05943155102374	0.296460056544463	0.431214627701036	ANXA1
0.832359550597289	0.787461408998581	1.05701630719378	0.297545905627262	0.431992574095877	PPARGC1B
1.45641573580937	1.38495211364484	1.05160006722287	0.299991008447394	0.433954392973865	CXCL5
0.733118357926658	0.697975862721589	1.05034915543933	0.300557698194909	0.433954392973865	WDR76
-0.920596010334949	0.875765403775401	-1.05119020044213	0.300176605020562	0.433954392973865	NEG_C
1.50230271773342	1.43482716513901	1.04702695504645	0.302066333186665	0.435330891945488	PRKAA2
1.28665714765737	1.23549549995649	1.04140982116299	0.30462904220765	0.438218658882198	BID
-1.45686171578474	1.40355711382752	-1.0379782207878	0.306202024350814	0.439674701631939	ANGPT1
1.5846810563152	1.53076285308161	1.035223093587	0.307468977290507	0.440686797432829	TWIST1
0.486174107486649	0.473576431879156	1.02660114557962	0.311457146120972	0.445588325837303	STK11IP
-0.746446428570041	0.728159217049282	-1.02511430342785	0.312148478250937	0.445763947083306	PRKCA
1.20591611547996	1.18352422219918	1.01891967469763	0.315040109625059	0.449075356265538	PITX2
1.67509112957901	1.64921896094662	1.01568752800268	0.316556125196748	0.450417426777224	ADAM12
0.649057808418141	0.641884750611694	1.01117499332958	0.318681029204014	0.452619432782512	POLD1
0.356592674024879	0.354597635020441	1.00562620504878	0.321307207785863	0.455524142683756	TMUB2
1.11352825877433	1.1108793733549	1.00238449419708	0.322848270719911	0.456829021335435	ATM
1.35849296099801	1.35680894889646	1.0012411563934	0.323392993419855	0.456829021335435	EPCAM
1.21176091621709	1.21732598668644	0.995428446833288	0.326172003712145	0.459653016630053	IL2
-0.347839174859757	0.34972427244625	-0.994609760502731	0.326564706968035	0.459653016630053	NBN
0.911768753163526	0.92323007676085	0.987585625852295	0.329947159263055	0.463581671796121	ICAM1
-0.475710618627439	0.482760398082352	-0.985396939179525	0.331005929511708	0.464237296488693	MSH6
2.17720084808794	2.21612347759242	0.982436615153428	0.332441616657627	0.465418263320678	CPA3
3.11247934046363	3.1762376944251	0.979926453844	0.33366226468906	0.46629450181145	COL17A1
-1.09102426094144	1.12152337837271	-0.972805633819669	0.337141374308559	0.470318216117278	ARG2
0.989327127860189	1.02639131665174	0.963888832465513	0.341532121452491	0.475597128274872	LOXL2
-0.834703692885536	0.870162933415079	-0.959249883937968	0.343831416134661	0.477950053633997	NEG_H
1.2565357234591	1.31211779035746	0.957639422842353	0.344632044296925	0.478215084475733	IL4
-0.427152379862376	0.447864666237374	-0.953753247495482	0.346569126040866	0.479807055998618	ITGAE
1.23587604093006	1.29698456874025	0.952884151991454	0.347003317284715	0.479807055998618	VTCN1
1.7300862421999	1.83934760686982	0.940597761803244	0.353180050047391	0.486849881675363	CCL13
1.71082929025778	1.82068848242795	0.939660632101287	0.353654129850547	0.486849881675363	COL5A1
0.402300601855628	0.429369349767337	0.936956962749258	0.355024223427909	0.486849881675363	IKBKG
-0.467420232717673	0.498048674500663	-0.938503115556531	0.354240278395672	0.486849881675363	NRAS
-0.255485479027207	0.272777603127215	-0.936607243770144	0.355201699385596	0.486849881675363	POS_C
2.16055523620314	2.30982727292729	0.93537523845453	0.355827384176759	0.486856316220906	CCL21
1.84479411378668	1.97847008967426	0.932434674355074	0.357323701383231	0.48805188481612	CCL14
0.497933262176463	0.538586233430232	0.924519104406266	0.361372052802961	0.492722938082647	NRDE2
0.40867334420962	0.444600439226154	0.919192398732069	0.364113156708149	0.495598463297202	NOTCH2
0.861182061535063	0.94539101706688	0.910926850359676	0.368393323926364	0.500555226964072	KLF2
-0.629902863153054	0.696403973920085	-0.904507852830458	0.371739708382534	0.504228254968696	ETS1
0.349522333608994	0.387363907518698	0.902310016046403	0.372889997065526	0.504914952848657	RPTOR
-0.728769419528049	0.80893619344159	-0.900898520101475	0.373629946359923	0.505044617148586	SLC16A1
0.732919933155932	0.819560778223844	0.894283807412453	0.377110186439178	0.507982184847725	SGK1
-1.70300587758216	1.90304672508826	-0.894883901236413	0.376793598694499	0.507982184847725	SLC7A5
1.01484005417137	1.13634004789305	0.893077786049198	0.377746956334469	0.507982184847725	TSLP
