comparison	log_odds_ratio	norm_interactions	interactions_counts	expected_counts	condition
CD4_vs_Tumor	-0.466614351786708	0.00166462271524501	3092	9054.27854746279	untreated
CD4_vs_S	0.323970374413106	1.93811714983748e-05	36	17.0739235589613	untreated
M_vs_M	0.108000856991701	0.220838145252776	410202	319887.23984191	untreated
DC_vs_M	-0.0341484430962673	0.0010255841967806	1905	2060.83606465895	untreated
Endo_vs_M	-0.139971974080565	0.0104701105063183	19448	26843.980962634	untreated
CD45+_vs_M	-0.137699075860037	0.0063333186142538	11764	16153.0335603963	untreated
M_vs_Mo	-0.106130171220348	0.023292334932828	43265	55241.6803157557	untreated
M_vs_NK	-0.153543597488887	0.00232465744450986	4318	6149.30799257003	untreated
M_vs_Treg	-0.102550328684033	0.00238333916187517	4427	5606.08735172192	untreated
M_vs_Tumor	-0.0348263650071411	0.128264236740534	238248	258140.192024437	untreated
M_vs_S	-0.0777405944964071	0.000219114356292224	407	486.782672193789	untreated
DC_vs_DC	0.941368388425631	6.24503218582344e-05	116	13.2766948987959	untreated
DC_vs_Endo	0.244980275032401	0.000163662825203905	304	172.939202308145	untreated
CD45+_vs_DC	0.113033465520304	7.26792450687011e-05	135	104.064026221748	untreated
DC_vs_Mo	0.0750270604825147	0.000227728186364196	423	355.888053313199	untreated
DC_vs_NK	0.142490704287583	2.96100947088415e-05	55	39.6161962885633	untreated
DC_vs_Treg	0.248474262808068	3.44553741243257e-05	64	36.1165609536866	untreated
DC_vs_Tumor	-0.00898104709925712	0.00087699562803908	1629	1663.03794338547	untreated
DC_vs_S	-4.49638163971528	5.38364379498246e-11	0	3.13604033409957	untreated
Endo_vs_Endo	0.794670183207261	0.0075586359419918	14040	2252.66664052739	untreated
CD45+_vs_Endo	-0.118003737355955	0.000556130457858125	1033	1355.51429184346	untreated
Endo_vs_Mo	0.0973111152447324	0.00312251345492626	5800	4635.7166840194	untreated
Endo_vs_NK	0.0507518173655806	0.00031225139394542	580	516.031545264207	untreated
Endo_vs_Treg	0.0159100449936208	0.000262721871031582	488	470.446092875912	untreated
Endo_vs_Tumor	-0.0658425914239436	0.0100216529781963	18615	21662.3532836735	untreated
Endo_vs_S	0.0963859116961939	2.74566371908485e-05	51	40.8493467628407	untreated
CD45+_vs_CD45+	0.5829216384817	0.00168077364662996	3122	815.66396125159	untreated
CD45+_vs_Mo	0.344268115733595	0.00331793972468412	6163	2789.48518394818	untreated
CD45+_vs_NK	0.437335552494206	0.000457609776409947	850	310.515600516877	untreated
CD45+_vs_Treg	0.407821586940874	0.000389775864593168	724	283.085118304908	untreated
CD45+_vs_Tumor	-0.260746023435164	0.00384984373162839	7151	13035.0531866122	untreated
CD45+_vs_S	0.189192450298964	2.04579002573713e-05	38	24.5805892240391	untreated
Mo_vs_Mo	0.544209624179557	0.0179813703290778	33400	9539.74671079813	untreated
Mo_vs_NK	0.415441845212737	0.00148803919876959	2764	1061.93078053553	untreated
Mo_vs_Treg	0.343061051680062	0.0011483312753062	2133	968.121408841047	untreated
Mo_vs_Tumor	-0.346859615769365	0.0107979744134327	20057	44578.5145150183	untreated
Mo_vs_S	0.143581158852903	6.29886862377327e-05	117	84.0630366308707	untreated
NK_vs_NK	0.861842927271296	0.000462993420204929	860	118.210369398209	untreated
NK_vs_Treg	0.506587034911625	0.000186274129142831	346	107.767842743669	untreated
NK_vs_Tumor	-0.343502420293969	0.00121131990770749	2250	4962.32218204116	untreated
NK_vs_S	0.329867727776328	1.07673414264029e-05	20	9.35759919103121	untreated
Treg_vs_Treg	0.718640399160445	0.000276719344898536	514	98.2477932244764	untreated
Treg_vs_Tumor	-0.28058700034033	0.00127646199762678	2371	4523.95808658843	untreated
S_vs_Treg	0.215133083487825	7.53715514941339e-06	14	8.5309629198453	untreated
Tumor_vs_Tumor	0.166629397536882	0.164596295255353	305734	208312.025110302	untreated
S_vs_Tumor	-0.236258785109866	0.000122747132362038	228	392.820209197385	untreated
S_vs_S	1.57748627815353	1.50742564623888e-05	28	0.740752804223236	untreated
N_vs_N	0.677238719444704	0.0444834764486584	27098	5697.68611862945	Ad-IL12
B_vs_N	-0.0806137948143849	8.04374782747125e-05	49	58.99439628379	Ad-IL12
CD8_vs_N	-0.250256895596802	0.000379204644994733	231	411.025781254602	Ad-IL12
CD4_vs_N	-0.146321186307933	0.000840488017787732	512	717.119004725102	Ad-IL12
M_vs_N	-0.237320637489623	0.0196972926557706	11999	20723.6235417462	Ad-IL12
DC_vs_N	-0.216910180899423	8.53622117920755e-05	52	85.686885913445	Ad-IL12
Endo_vs_N	-0.196437742592496	0.00168097587141768	1024	1609.67330469643	Ad-IL12
CD45+_vs_N	-0.237859446668923	0.000934057954617628	569	983.947189102704	Ad-IL12
Mo_vs_N	-0.335277732380694	0.00883989682782432	5385	11653.6896470436	Ad-IL12
N_vs_NK	-0.16515062303346	0.00142817288419305	870	1272.53555524361	Ad-IL12
N_vs_Treg	-0.215505232618631	0.000297125753038683	181	297.292564571724	Ad-IL12
N_vs_Tumor	-0.14850060057591	0.0179506538349458	10935	15392.8625693311	Ad-IL12
N_vs_S	-0.0398383725475001	1.47743647098728e-05	9	9.86474145819321	Ad-IL12
B_vs_B	1.21408134120492	1.64159425489938e-05	10	0.610833717482148	Ad-IL12
B_vs_CD8	0.325266030850667	1.47743647098728e-05	9	4.25580091941273	Ad-IL12
B_vs_CD4	0.275427665102786	2.29822539054778e-05	14	7.42511992878369	Ad-IL12
B_vs_M	-0.0667598759636308	0.000302050486556046	184	214.574413929271	Ad-IL12
B_vs_DC	0.955068815363005	1.31327868707518e-05	8	0.887210351474687	Ad-IL12
B_vs_Endo	0.390934933768483	6.73048555617446e-05	41	16.6667139690632	Ad-IL12
B_vs_CD45+	0.196038667037129	2.62654095837198e-05	16	10.1878849040932	Ad-IL12
B_vs_Mo	0.135908518782098	0.000270860507612748	165	120.663436154915	Ad-IL12
B_vs_NK	0.110669309912283	2.79069874228408e-05	17	13.1759569179835	Ad-IL12
B_vs_Treg	0.414799127648668	1.31327868707518e-05	8	3.0781961310967	Ad-IL12
B_vs_Tumor	-0.253041137866118	0.000146100591839552	89	159.379196300037	Ad-IL12
B_vs_S	-3.00919794801518	1.64157783912099e-10	0	0.10214049259733	Ad-IL12
CD8_vs_CD8	0.661499621310274	0.000223254750278239	136	29.6510178585608	Ad-IL12
CD4_vs_CD8	0.479363101742544	0.000256086307060659	156	51.7322985213091	Ad-IL12
CD8_vs_M	-0.108310274700092	0.00191243834673374	1165	1494.98294207921	Ad-IL12
CD8_vs_DC	0.355046235156656	2.29822539054778e-05	14	6.18137231369978	Ad-IL12
CD8_vs_Endo	0.255238209364701	0.000343089932534071	209	116.12033619477	Ad-IL12
CD45+_vs_CD8	0.404130414089214	0.000295484175199562	180	70.9810357562293	Ad-IL12
CD8_vs_Mo	0.152733950648373	0.00196168568190737	1195	840.686340374776	Ad-IL12
CD8_vs_NK	0.355223075288324	0.00034144835469495	208	91.7995322799704	Ad-IL12
CD8_vs_Treg	0.424521027263685	9.35701009876804e-05	57	21.4464093089899	Ad-IL12
CD8_vs_Tumor	-0.207901433460291	0.00112940571747303	688	1110.42679985782	Ad-IL12
CD8_vs_S	0.448795459492136	3.2833198360259e-06	2	0.711633280652507	Ad-IL12
CD4_vs_CD4	0.518732466195185	0.000489190360215839	298	90.2576337535461	Ad-IL12
CD4_vs_M	-0.0918701520717639	0.0034653709825422	2111	2608.30519251727	Ad-IL12
CD4_vs_DC	0.289414291572289	3.44732987793247e-05	21	10.7846752286565	Ad-IL12
CD4_vs_Endo	0.238676787042	0.000576193985689252	351	202.595807168496	Ad-IL12
CD4_vs_CD45+	0.332017298999179	0.000436659869363968	266	123.841014450463	Ad-IL12
CD4_vs_Mo	0.165273578277187	0.00352282620691143	2146	1466.75021176375	Ad-IL12
CD4_vs_NK	0.338262914317308	0.00057291083001101	349	160.163163054885	Ad-IL12
CD4_vs_Treg	0.506104849019538	0.000196989504852303	120	37.4176715914163	Ad-IL12
CD4_vs_Tumor	-0.258640810074905	0.001753205296339	1068	1937.3679166876	Ad-IL12
CD4_vs_S	0.383157311996311	4.92489767514689e-06	3	1.24159060872796	Ad-IL12
M_vs_M	0.160018283124492	0.178859755203425	108956	75375.9620586691	Ad-IL12
DC_vs_M	0.014174473009308	0.000528588228354743	322	311.660335294486	Ad-IL12
Endo_vs_M	-0.187721307443713	0.00623799595281755	3800	5854.7036283128	Ad-IL12
CD45+_vs_M	-0.073300801691199	0.00496248997182054	3023	3578.81264558476	Ad-IL12
M_vs_Mo	-0.126733427694023	0.0519707129728893	31659	42386.7991478215	Ad-IL12
M_vs_NK	-0.099353303453365	0.00604428976780128	3682	4628.46623019998	Ad-IL12
M_vs_Treg	-0.0763438863322863	0.00148891126424052	907	1081.31249452307	Ad-IL12
M_vs_Tumor	-0.0812598208300925	0.0762233839680628	46433	55986.9186323986	Ad-IL12
M_vs_S	0.0579320346735681	6.73048555617446e-05	41	35.8800369237308	Ad-IL12
DC_vs_DC	1.39502113665416	5.25306550096556e-05	32	1.28863581894011	Ad-IL12
DC_vs_Endo	0.172350126376526	5.90969663661396e-05	36	24.2077029070563	Ad-IL12
CD45+_vs_DC	0.334963706979364	5.25306550096556e-05	32	14.7974754632112	Ad-IL12
DC_vs_Mo	-0.182981069197534	0.000188781615656698	115	175.258579441916	Ad-IL12
DC_vs_NK	0.209477330092203	5.08890771705347e-05	31	19.1375247201562	Ad-IL12
DC_vs_Treg	0.495731251222379	2.29822539054778e-05	14	4.47095075667321	Ad-IL12
DC_vs_Tumor	-0.0443887371325293	0.000343089932534071	209	231.491597009363	Ad-IL12
DC_vs_S	-3.17130154657303	1.64157783912099e-10	0	0.148354780922393	Ad-IL12
Endo_vs_Endo	0.858890609624144	0.00539422494350936	3286	454.754455388564	Ad-IL12
CD45+_vs_Endo	0.215905284664017	0.000750201236636077	457	277.978374124739	Ad-IL12
Endo_vs_Mo	0.124961861007816	0.00720652687789894	4390	3292.32476754537	Ad-IL12
Endo_vs_NK	0.222442176147539	0.000984946867630379	600	359.508486410868	Ad-IL12
Endo_vs_Treg	0.179580794442998	0.00020848054972615	127	83.9891659372339	Ad-IL12
Endo_vs_Tumor	-0.272683453801256	0.00381010232875761	2321	4348.69163460924	Ad-IL12
Endo_vs_S	-0.144073218656565	3.2833198360259e-06	2	2.78692273536565	Ad-IL12
CD45+_vs_CD45+	0.463481978654031	0.000810939616683554	494	169.920218626574	Ad-IL12
CD45+_vs_Mo	0.183543113711713	0.00504128570809835	3071	2012.50383614358	Ad-IL12
CD45+_vs_NK	0.298538341986755	0.000717369679853657	437	219.75724119327	Ad-IL12
CD45+_vs_Treg	0.326969580152731	0.000178932148621972	109	51.3401716347699	Ad-IL12
CD45+_vs_Tumor	-0.243320860545618	0.00249191532394345	1518	2658.2306469667	Ad-IL12
CD45+_vs_S	0.0696927335974038	3.2833198360259e-06	2	1.70356604890494	Ad-IL12
Mo_vs_Mo	0.3512877300084	0.0878572461139133	53520	23835.725514181	Ad-IL12
Mo_vs_NK	0.178626059275387	0.00644647633838592	3927	2602.76437081173	Ad-IL12
Mo_vs_Treg	0.177946546167215	0.00150368546479261	916	608.063555934513	Ad-IL12
Mo_vs_Tumor	-0.352204519829911	0.0229689572891387	13992	31483.595169635	Ad-IL12
Mo_vs_S	-0.0495757170937767	2.95485652619618e-05	18	20.176723148407	Ad-IL12
NK_vs_NK	0.571664575690328	0.00174007267362604	1060	284.211293083426	Ad-IL12
NK_vs_Treg	0.397952897259069	0.000272502085451868	166	66.3980694707131	Ad-IL12
NK_vs_Tumor	-0.279092346735746	0.00296797289728854	1808	3437.88066043275	Ad-IL12
NK_vs_S	0.134078618532227	4.92489767514689e-06	3	2.20321618065127	Ad-IL12
Treg_vs_Treg	0.773118725141959	0.000151025325356915	92	15.5120635130552	Ad-IL12
Treg_vs_Tumor	-0.328463453351021	0.000618875009506398	377	803.16526640069	Ad-IL12
S_vs_Treg	-3.71157123428737	1.64157783912099e-10	0	0.514720226050065	Ad-IL12
Tumor_vs_Tumor	0.282539854608888	0.130840320253457	79704	41585.3406356665	Ad-IL12
S_vs_Tumor	-0.124674411648119	3.28317209402037e-05	20	26.6505747046095	Ad-IL12
S_vs_S	2.06857881553305	3.2833198360259e-06	2	0.017079411187432	Ad-IL12
N_vs_N	0.575721686874998	0.029764915565235	14472	3844.20792751833	Ad-empty
B_vs_N	-0.395409184280294	4.31914178442752e-05	21	52.1951977209495	Ad-empty
CD8_vs_N	-0.177761915392846	0.000376380768884155	183	275.558138612264	Ad-empty
CD4_vs_N	-0.164445967555897	0.000427798878612532	208	303.745261328247	Ad-empty
M_vs_N	-0.177027070158571	0.0234260909979208	11390	17121.8543390051	Ad-empty
DC_vs_N	-0.062395675760862	0.000127517117798813	62	71.5794019861989	Ad-empty
Endo_vs_N	-0.157426604159788	0.00248452326774759	1208	1735.7755810156	Ad-empty
CD45+_vs_N	-0.149838673340398	0.000684889427254414	333	470.200446578462	Ad-empty
Mo_vs_N	-0.164288533122373	0.0123958780989894	6027	8798.11697444422	Ad-empty
N_vs_NK	-0.0154214113540351	0.00232204204100592	1129	1169.81016749123	Ad-empty
N_vs_Treg	-0.112493576411072	0.000244750407979511	119	154.184566033982	Ad-empty
N_vs_Tumor	-0.0590470817549747	0.0164743625626443	8010	9176.55354945753	Ad-empty
N_vs_S	0.0787923994884845	0.000146027637301028	71	59.2197488078977	Ad-empty
B_vs_B	1.29567691359179	2.87943471203298e-05	14	0.708686605016117	Ad-empty
B_vs_CD8	0.330058496095877	1.64540007855194e-05	8	3.74142392910805	Ad-empty
B_vs_CD4	0.58878950857336	3.29077958985999e-05	16	4.12413799429004	Ad-empty
B_vs_M	-0.170474546121344	0.000322905934766643	157	232.474046519797	Ad-empty
B_vs_DC	0.313439967011142	4.11365445070904e-06	2	0.971877981071866	Ad-empty
B_vs_Endo	0.240467664476286	8.43259056269764e-05	41	23.567702725381	Ad-empty
B_vs_CD45+	0.308839978654748	2.67376227311947e-05	13	6.38420338867702	Ad-empty
B_vs_Mo	0.148096131337745	0.000345529903047129	168	119.457496501656	Ad-empty
B_vs_NK	0.452274410026375	9.25528031835166e-05	45	15.8832389244873	Ad-empty
B_vs_Treg	0.378114110281442	1.02838276181142e-05	5	2.09345957903421	Ad-empty
B_vs_Tumor	-0.122374964746819	0.000193332298251135	94	124.595764834194	Ad-empty
B_vs_S	0.571845492948032	6.1703788398441e-06	3	0.804063296339072	Ad-empty
CD8_vs_CD8	0.49677277506515	0.000127517117798813	62	19.7523883169542	Ad-empty
CD4_vs_CD8	0.468264768789542	0.000131630566577083	64	21.772880240102	Ad-empty
CD8_vs_M	-0.133269372107398	0.0018572223290614	903	1227.31818887132	Ad-empty
CD8_vs_DC	0.192900977440606	1.64540007855194e-05	8	5.13091048824439	Ad-empty
CD8_vs_Endo	0.13298701473124	0.000347586627436264	169	124.422793244188	Ad-empty
CD45+_vs_CD8	0.39138920589175	0.000170708329970649	83	33.7046180323186	Ad-empty
CD8_vs_Mo	0.166345675428775	0.00190247026562237	925	630.661187553377	Ad-empty
CD8_vs_NK	0.383974487640235	0.000417515256666856	203	83.8536099923401	Ad-empty
CD8_vs_Treg	0.403712307169464	5.75884885682206e-05	28	11.052162843463	Ad-empty
CD8_vs_Tumor	-0.160074483619588	0.000935809802728892	455	657.788044414314	Ad-empty
CD8_vs_S	0.275222482261598	1.64540007855194e-05	8	4.24495346200608	Ad-empty
CD4_vs_CD4	0.684246210968175	0.000238580234812106	116	24.0000503403896	Ad-empty
CD4_vs_M	-0.198779623974475	0.00176055628277205	856	1352.86181670788	Ad-empty
CD4_vs_DC	0.326694158083362	2.46808983420596e-05	12	5.65575654906194	Ad-empty
CD4_vs_Endo	0.141557613796038	0.0003907778396081	190	137.150127517461	Ad-empty
CD4_vs_CD45+	0.275112981832696	0.000143970912911893	70	37.1522977465043	Ad-empty
CD4_vs_Mo	0.214431389076109	0.00234260928489727	1139	695.172162897086	Ad-empty
CD4_vs_NK	0.426879096004828	0.000508011129788799	247	92.4310811820333	Ad-empty
CD4_vs_Treg	0.537506780338011	8.63826300161115e-05	42	12.1826998398101	Ad-empty
CD4_vs_Tumor	-0.207169634312242	0.000925526180783216	450	725.073853581073	Ad-empty
CD4_vs_S	0.107989286315817	1.23405520072493e-05	6	4.67917407606517	Ad-empty
M_vs_M	0.145185354697029	0.219106962829009	106532	76259.6356735986	Ad-empty
DC_vs_M	-0.0753970377275123	0.000551202341960635	268	318.810042949985	Ad-empty
Endo_vs_M	-0.301537689597071	0.00794101307212291	3861	7731.03256215823	Ad-empty
CD45+_vs_M	-0.16176060414826	0.00296785349919433	1443	2094.24248330105	Ad-empty
M_vs_Mo	-0.17172718281481	0.0542728433861684	26388	39186.2459404503	Ad-empty
M_vs_NK	-0.21361353472266	0.00655272410945674	3186	5210.25908840526	Ad-empty
M_vs_Treg	-0.18260819265588	0.000927582905172351	451	686.728119480464	Ad-empty
M_vs_Tumor	-0.0438208411587665	0.0759939096598238	36949	40871.7780542433	Ad-empty
M_vs_S	-0.183164134819462	0.000355813524992804	173	263.760944308718	Ad-empty
DC_vs_DC	0.954415603663872	2.46808983420596e-05	12	1.33281312699687	Ad-empty
DC_vs_Endo	0.289866468657092	0.000129573842187948	63	32.3202543707233	Ad-empty
CD45+_vs_DC	0.233829921321281	3.08510715094648e-05	15	8.75516293975738	Ad-empty
DC_vs_Mo	0.0480803994978208	0.000376380768884155	183	163.821511091335	Ad-empty
DC_vs_NK	0.0932687851520732	5.55317641790856e-05	27	21.7819415091974	Ad-empty
DC_vs_Treg	-0.156970388667402	4.11365445070904e-06	2	2.87092666169562	Ad-empty
DC_vs_Tumor	-0.0536835641116354	0.000310565588431833	151	170.868024765908	Ad-empty
DC_vs_S	-4.04244775666836	2.05672438913506e-10	0	1.10267557982451	Ad-empty
Endo_vs_Endo	0.806523446981133	0.0103247566391304	5020	783.754917646991	Ad-empty
CD45+_vs_Endo	0.0385184304025534	0.000477160263951773	232	212.309653572877	Ad-empty
Endo_vs_Mo	0.158167722402346	0.0117603502627467	5718	3972.61461687319	Ad-empty
Endo_vs_NK	0.15167977951778	0.0015404867731346	749	528.204499194681	Ad-empty
Endo_vs_Treg	0.0815521959032777	0.000172765054359784	84	69.6189721621132	Ad-empty
Endo_vs_Tumor	-0.284524020504536	0.00442607109109109	2152	4143.49012055474	Ad-empty
Endo_vs_S	0.104326929045818	6.9928834903031e-05	34	26.7394989638308	Ad-empty
CD45+_vs_CD45+	0.404593948693073	0.000300281966486158	146	57.5120971943137	Ad-empty
CD45+_vs_Mo	0.196277734196569	0.00347792114769983	1691	1076.1328753369	Ad-empty
CD45+_vs_NK	0.291566627413407	0.000575883034630256	280	143.084160258077	Ad-empty
CD45+_vs_Treg	0.326544007018241	8.22691812378414e-05	40	18.8589309349576	Ad-empty
CD45+_vs_Tumor	-0.0849540224704902	0.0018983568168441	923	1122.42096638919	Ad-empty
CD45+_vs_S	0.418813158506942	3.90779690660051e-05	19	7.24340432691256	Ad-empty
Mo_vs_Mo	0.27301338495348	0.0776536862418558	37756	20135.9717672645	Ad-empty
Mo_vs_NK	0.191603832745768	0.00856008711325256	4162	2677.30749364699	Ad-empty
Mo_vs_Treg	0.217299294695721	0.00119701380014904	582	352.877334732677	Ad-empty
Mo_vs_Tumor	-0.174184485228814	0.0289237152900788	14063	21002.0875750337	Ad-empty
Mo_vs_S	0.0263133709575951	0.000296168517707888	144	135.534364174063	Ad-empty
NK_vs_NK	0.518983445155243	0.00241870808729527	1176	355.978618682386	Ad-empty
NK_vs_Treg	0.407832183434252	0.000246807132368646	120	46.9190731660586	Ad-empty
NK_vs_Tumor	-0.195324181181501	0.00366302634272198	1781	2792.46748539253	Ad-empty
NK_vs_S	0.451795944973886	0.000104893149518327	51	18.0208421547263	Ad-empty
Treg_vs_Treg	0.941119628535362	0.000111063322685732	54	6.18407766991789	Ad-empty
Treg_vs_Tumor	-0.256283255724924	0.000419571981055991	204	368.055774658397	Ad-empty
S_vs_Treg	0.101435137269487	6.1703788398441e-06	3	2.37520223742986	Ad-empty
Tumor_vs_Tumor	0.23758238755052	0.0778593586807693	37856	21905.4579340675	Ad-empty
S_vs_Tumor	-0.0934340618995792	0.000234466786033836	114	141.364152607613	Ad-empty
S_vs_S	1.64193482521544	8.22691812378414e-05	40	0.912276004574619	Ad-empty
N_vs_N	0.722329158363472	0.012662861302293	11900	2255.37003816208	untreated
B_vs_N	-0.0445660444075065	0.000103218386746782	97	107.482615578028	untreated
CD8_vs_N	-0.0367573234774052	0.000439475877326516	413	449.477006989836	untreated
CD4_vs_N	0.0693814204408439	0.00083000277303146	780	664.834025274653	untreated
M_vs_N	-0.173346108871086	0.0160967313089411	15127	22547.5271550556	untreated
DC_vs_N	0.109428259276586	0.000254321436311093	239	185.767537147441	untreated
Endo_vs_N	0.102120049505709	0.00283797076266424	2667	2108.157153734	untreated
CD45+_vs_N	-0.0346277884677437	0.000607604622616383	571	618.392156909319	untreated
Mo_vs_N	0.0737786790216497	0.00435751410617012	4095	3455.21628289178	untreated
N_vs_NK	0.151555036127266	0.00102047774396112	959	676.493481678608	untreated
N_vs_Treg	-0.0676883841903974	0.000353283292715888	332	387.995419649653	untreated
N_vs_Tumor	-0.152132252783195	0.00929390176059856	8734	12397.8233874748	untreated
N_vs_S	-0.170131283223116	0.000131949248283658	124	183.465039454223	untreated
B_vs_B	1.86341307220099	0.000397975743995473	374	5.12222493693692	untreated
B_vs_CD8	0.475352752557444	6.81028893128229e-05	64	21.4204159565852	untreated
B_vs_CD4	0.609756389311896	0.000137269778197895	129	31.6835369596469	untreated
B_vs_M	-0.191741228136436	0.000735297340558054	691	1074.53196257626	untreated
B_vs_DC	0.308184674737841	1.91540141018489e-05	18	8.85299549264497	untreated
B_vs_Endo	0.0108142441607231	0.000109603022643866	103	100.466992599366	untreated
B_vs_CD45+	0.439101162550984	8.61926910212263e-05	81	29.4702888452469	untreated
B_vs_Mo	0.177856198543456	0.000263898390156719	248	164.662861166515	untreated
B_vs_NK	0.540834374382164	0.000119179976489491	112	32.2391836381566	untreated
B_vs_Treg	0.559128432473859	7.12952072613646e-05	67	18.4904303199058	untreated
B_vs_Tumor	-0.459711792155504	0.000218141832894286	205	590.834524983824	untreated
B_vs_S	-0.242695048205094	5.32063632483458e-06	5	8.74326694688885	untreated
CD8_vs_CD8	0.581829079141714	0.000363924352544361	342	89.5771320865716	untreated
CD4_vs_CD8	0.452985048891834	0.000400103955961168	376	132.496044005698	untreated
CD8_vs_M	-0.0579750720455966	0.00418406483096602	3932	4493.53979577345	untreated
CD8_vs_DC	0.130511375928178	5.32054055529612e-05	50	37.0219676505715	untreated
CD8_vs_Endo	-0.00639221005648928	0.000440539983309364	414	420.138669793072	untreated
CD45+_vs_CD8	0.325887027351189	0.000277731767933733	261	123.240555266086	untreated
CD8_vs_Mo	0.255106430136559	0.00131842741915835	1239	688.596659110682	untreated
CD8_vs_NK	0.422915047822465	0.00037988594228707	357	134.819679364377	untreated
CD8_vs_Treg	0.390437557211557	0.000202180243151578	190	77.32434899774	untreated
CD8_vs_Tumor	-0.212709215102935	0.00161105656444135	1514	2470.78592652222	untreated
CD8_vs_S	-0.201313267983579	2.44745440160852e-05	23	36.5630984831013	untreated
CD4_vs_CD4	0.692768502195279	0.00102792648584105	966	195.978608247846	untreated
CD4_vs_M	-0.103263054617605	0.00557591545653024	5240	6646.52051984377	untreated
CD4_vs_DC	0.26585654914246	0.000107474810678171	101	54.7602288747864	untreated
CD4_vs_Endo	0.118291798258226	0.000868310588413962	816	621.438869326596	untreated
CD4_vs_CD45+	0.401053376132801	0.00048842475253749	459	182.28855572247	untreated
CD4_vs_Mo	0.279383126194072	0.00206223750116859	1938	1018.52259748091	untreated
CD4_vs_NK	0.475487285029035	0.000634207272187565	596	199.415562362867	untreated
CD4_vs_Treg	0.475704203086982	0.000363924352544361	342	114.372609491618	untreated
CD4_vs_Tumor	-0.303964223290594	0.00193135246527837	1815	3654.60863976715	untreated
CD4_vs_S	-0.619102056851744	1.38334841876127e-05	13	54.0815026419882	untreated
M_vs_M	0.0506174377130378	0.269514635229999	253278	225413.556181787	untreated
DC_vs_M	-0.0757263091518168	0.00166000543965232	1560	1857.16690276378	untreated
Endo_vs_M	-0.149084803153789	0.0159105127619428	14952	21075.8012506353	untreated
CD45+_vs_M	-0.0468520937853427	0.00590578831121289	5550	6182.22895332451	untreated
M_vs_Mo	-0.0549687727858264	0.0323871298003498	30436	34542.7054748759	untreated
M_vs_NK	-0.11514475250738	0.00552058194542218	5188	6763.08317051	untreated
M_vs_Treg	-0.070720494465498	0.00350729342587516	3296	3878.89220507549	untreated
M_vs_Tumor	-0.0170596175925905	0.126809510082318	119170	123944.299499727	untreated
M_vs_S	-3.50755694956594e-05	0.00195157047895247	1834	1834.14822805238	untreated
DC_vs_DC	0.92248846884952	0.000136205672215047	128	15.3010713425757	untreated
DC_vs_Endo	0.0526012937609688	0.000208564879048661	196	173.642087880205	untreated
CD45+_vs_DC	0.131833730670834	7.34234192270592e-05	69	50.9349623505472	untreated
DC_vs_Mo	0.102075367018263	0.000383078260235612	360	284.594992539496	untreated
DC_vs_NK	0.295377446935541	0.000117051764523797	110	55.7205805971166	untreated
DC_vs_Treg	0.3083354093756	6.91669952956701e-05	65	31.9579281063518	untreated
DC_vs_Tumor	-0.060195652224835	0.000945990325161812	889	1021.16862320161	untreated
DC_vs_S	-0.334201091151963	7.4488482905291e-06	7	15.1114220528719	untreated
Endo_vs_Endo	0.689038133376586	0.0102473407212297	9630	1970.55317293367	untreated
CD45+_vs_Endo	0.0140252553137621	0.000635271378170412	597	578.028362238839	untreated
Endo_vs_Mo	0.0801188189477452	0.00413298774378935	3884	3229.68683684935	untreated
Endo_vs_NK	0.0238277353705265	0.000710822902952567	668	632.337287772679	untreated
Endo_vs_Treg	0.0425483254059826	0.000425642499549502	400	362.670118743351	untreated
Endo_vs_Tumor	-0.128170818058545	0.0091800424204339	8627	11588.5906182981	untreated
Endo_vs_S	-0.336610853382333	8.40644790555318e-05	79	171.489879195475	untreated
CD45+_vs_CD45+	0.442787811473054	0.00050012991834881	470	169.554819500301	untreated
CD45+_vs_Mo	0.215488216790785	0.00165574901572093	1556	947.37387373774	untreated
CD45+_vs_NK	0.415637438244397	0.000513963296125824	483	185.485421989216	untreated
CD45+_vs_Treg	0.342343278206459	0.000249000906396857	234	106.383130204039	untreated
CD45+_vs_Tumor	-0.175365735109508	0.00241552068747388	2270	3399.31657148776	untreated
CD45+_vs_S	-0.35917482983272	2.3410438033238e-05	22	50.3036484239207	untreated
Mo_vs_Mo	0.399072797438746	0.014118558286828	13268	5293.37508238305	untreated
Mo_vs_NK	0.317926247318372	0.00229314849944644	2155	1036.38482981306	untreated
Mo_vs_Treg	0.296692470034178	0.00125245284822182	1177	594.407156686971	untreated
Mo_vs_Tumor	-0.275142339924668	0.010726188413511	10080	18993.4070755537	untreated
Mo_vs_S	-0.475682434009513	0.000100026068798241	94	281.067576910879	untreated
NK_vs_NK	0.730117111803592	0.00115987562771411	1090	202.91279169718	untreated
NK_vs_Treg	0.481902420060414	0.000375629518355681	353	116.37840703428	untreated
NK_vs_Tumor	-0.338412202703569	0.00181536491314802	1706	3718.70095226767	untreated
NK_vs_S	-0.235447792785638	3.40514978617106e-05	32	55.0299512747942	untreated
Treg_vs_Treg	0.688782342553667	0.000346898656818805	326	66.7475594345425	untreated
Treg_vs_Tumor	-0.279348586031714	0.00119286291318238	1121	2132.82016102578	untreated
S_vs_Treg	-0.268710634605925	1.80899081190017e-05	17	31.5618252302798	untreated
Tumor_vs_Tumor	0.148073721495024	0.101983917502492	95840	68151.1335817308	untreated
